race_id,日付,レース,馬名,馬番,枠,騎手,斤量,実着順,着順1,人気1,場1,レース名1,着順2,人気2,場2,レース名2,着順3,人気3,場3,レース名3,着順4,人気4,場4,レース名4,着順5,人気5,場5,レース名5,単勝オッズ,人気,オッズ更新日時,source
202644072007,2026-07-20,7,ディサイデッド,7,7,菅原涼太,56.0,8,5,10,大井,C2六　七,6,7,大井,万緑特別競走(C2),7,5,大井,JAいちかわ賞(C2),4,10,大井,こじし座特別競走(C2),4,11,大井,C2十　1112(C211),25.2,8,,nar
202655072007,2026-07-20,7,ディーズミソロジー,3,3,小松丈二,54.0,9,5,6,佐賀,C1ー15組,3,7,佐賀,芒種賞(C2),6,6,佐賀,ケンタウルス座特選(C2),1,6,佐賀,C2ー8組,8,4,佐賀,C2ー8組,39.8,7,,nar
202665072007,2026-07-20,7,トマランサーレンカ,7,7,今井千尋,490.0,4,,,,,,,,,,,,,,,,,,,,,3.5,1,,nar
202646072007,2026-07-20,7,ドンリュウスター,5,5,加藤翔馬,57.0,5,4,6,金沢,ゆいおうえんそうしん(B1),3,4,金沢,B14,2,3,金沢,いっぱい食べよう海幸(B2特別),4,4,金沢,白山さん特別(B2),6,8,金沢,立夏特別(B2),33.2,5,,nar
202665072007,2026-07-20,7,ハイトップエース,4,4,中村太陽,500.0,8,,,,,,,,,,,,,,,,,,,,,26.1,9,,nar
202644072007,2026-07-20,7,ハカイシン,8,7,和田譲治,56.0,3,10,2,大井,C2六　七,2,4,大井,C2九　十11(C2十),5,5,大井,C2九　十,6,1,大井,C2十　11,3,1,大井,C2十　1112(C211),7.8,4,,nar
202665072007,2026-07-20,7,ハゴロモミニョン,5,5,臼杵龍美,490.0,3,,,,,,,,,,,,,,,,,,,,,17.4,6,,nar
202635072007,2026-07-20,7,ハナカホノカ,10,7,阿部英俊,54.0,2,1,8,盛岡,C2四組,10,7,水沢,C2三組,6,7,水沢,C1五組,8,6,盛岡,C1四組,11,8,盛岡,C1三組,6.5,3,,nar
202635072007,2026-07-20,7,パワームーブ,5,5,高松亮,56.0,1,6,1,盛岡,C2一組,1,1,盛岡,C2三組,2,4,水沢,C2四組,1,2,水沢,C2八組,3,1,盛岡,C2八組,7.8,5,,nar
202647072007,2026-07-20,7,パーパスポイント,7,7,加藤誓二,57.0,5,9,6,笠松,C10組,9,9,笠松,石橋和子さんもうすぐ(C),6,8,笠松,C13組,,,笠松,ただいま、カサマツ記(C),1,1,笠松,C級サバイバル,50.4,7,,nar
202635072007,2026-07-20,7,ビッグリュウオー,11,8,大坪慎,56.0,9,3,4,水沢,ポタジェ特別(C1),3,9,水沢,C1三組,10,9,盛岡,C1一組,11,8,盛岡,C1一組,3,7,水沢,C1二組,17.2,7,,nar
202646072007,2026-07-20,7,ビューティーハニー,1,1,甲賀弘隆,55.0,6,7,7,金沢,第21回生誕記念幸せ(B1),2,7,金沢,B14,7,8,金沢,B14,5,6,金沢,B14,6,7,金沢,B14,147.0,9,,nar
202655072007,2026-07-20,7,ビーアイブラック,2,2,山田義貴,54.0,5,4,7,佐賀,AIパッカル賞(C1),7,6,佐賀,C1ー14組,7,8,佐賀,サガデーナイト競馬賞(C1),6,5,佐賀,UMATENA賞(C1),6,2,佐賀,C1ー13組,11.9,5,,nar
202644072007,2026-07-20,7,ビーチユーミング,2,2,岡村健司,56.0,5,9,11,大井,C2六　七,7,6,大井,C2六　七八(C2七),4,5,大井,C2七　八九(C2八),8,8,大井,C2十　1112(C211),6,5,大井,C2十　1112(C211),29.6,9,,nar
202644072007,2026-07-20,7,ビートリニティ,3,3,吉井章,54.0,9,1,2,大井,C2八　九,2,5,大井,ラスティ・ネイル賞(C213),8,4,大井,ビアーグルト賞(C214),3,1,大井,C215　16,10,6,大井,立会川賞(C2),3.1,2,,nar
202635072007,2026-07-20,7,ビーナスライズ,3,3,山本聡紀,54.0,8,2,6,盛岡,C2一組,2,1,水沢,C2一組,4,7,水沢,C1四組,6,6,盛岡,C1三組,6,3,盛岡,C2一組,3.6,2,,nar
202647072007,2026-07-20,7,ビービーラフター,4,4,丸野勝虎,57.0,2,3,2,笠松,木之前葵騎手お誕生日(C),9,4,笠松,幸さん所属おめでとう(C),6,1,笠松,C9組,5,1,笠松,C9組,2,2,笠松,C13組,3.6,2,,nar
202646072007,2026-07-20,7,ファビュラスロード,3,3,吉田晃浩,57.0,9,8,5,金沢,第21回生誕記念幸せ(B1),10,8,金沢,B13,3,6,金沢,B14,6,7,金沢,ひな様2026年お誕(B1),3,3,金沢,某ウマアプリに感謝を(B1),28.5,4,,nar
202665072007,2026-07-20,7,フェアリーマックス,2,2,阿部優哉,500.0,6,,,,,,,,,,,,,,,,,,,,,20.4,8,,nar
202647072007,2026-07-20,7,フミフローレンス,3,3,東川慎,55.0,4,6,5,笠松,木之前葵騎手お誕生日(C),5,7,笠松,C7組,3,8,笠松,リクユウすっちーあり(C),7,8,笠松,彩花30歳生誕記念杯(C),9,10,笠松,どて煮食べ過ぎだよオ(C),32.6,6,,nar
202644072007,2026-07-20,7,ポンペルモ,9,8,田中洸多,56.0,4,1,2,大井,C2十　1112(C211),2,6,大井,グラスホッパー賞(C213),8,6,大井,C211　1213(C212),3,5,大井,C3二　三,3,9,大井,C3一　二三(C3二),15.9,6,,nar
202646072007,2026-07-20,7,マキャベリー,7,7,平瀬城久,55.0,7,3,2,金沢,ゆいおうえんそうしん(B1),6,7,名古屋,B4組,12,10,名古屋,桜雅駒(A),4,8,名古屋,女郎花特別(A),9,5,名古屋,スコーン特別(A),17.3,3,,nar
202646072007,2026-07-20,7,マクギリス,2,2,青柳正義,57.0,4,2,7,金沢,ゆいおうえんそうしん(B1),7,3,金沢,B14,6,4,金沢,B14,4,3,金沢,B14,2,3,金沢,白山さん特別(B2),39.8,6,,nar
202646072007,2026-07-20,7,マリアディオーサ,8,8,栗原大河,55.0,2,1,1,金沢,B22,2,2,金沢,あづ聖誕つにてんてん(B2),1,1,金沢,C15,1,1,金沢,第5回祭りなら!俺の(C2),2,2,金沢,にゃりステ記念(C2),3.7,2,,nar
202646072007,2026-07-20,7,マルモルミエール,9,8,田知弘久,57.0,8,5,5,金沢,ゆいおうえんそうしん(B1),5,1,金沢,B14,4,5,金沢,B14,1,5,金沢,B23,2,5,金沢,B25,102.8,8,,nar
202647072007,2026-07-20,7,ミステンザン,5,5,渡辺竜也,55.0,1,11,7,名古屋,C8組,8,6,名古屋,しゅんさや結婚記念(C),4,3,名古屋,C10組,1,2,名古屋,星香20代最後の第4(C),2,1,名古屋,C25組,1.3,1,,nar
202655072007,2026-07-20,7,ミヤファイター,5,5,山口勲,54.0,3,9,8,高知,C2ー7,7,5,高知,C2ー8,3,5,高知,C3ー2,4,6,高知,C3ー2,5,5,高知,ハナモモ特別(C3),4.5,2,,nar
202655072007,2026-07-20,7,メイショウタダカツ,1,1,中山蓮王,56.0,11,7,8,佐賀,AIパッカル賞(C1),9,10,佐賀,C1ー14組,3,8,佐賀,C1ー14組,8,11,佐賀,KYUSHUDREA(C1),9,10,佐賀,C1ー13組,185.0,11,,nar
202655072007,2026-07-20,7,メイショウムーヴ,4,4,加茂飛翔,54.0,12,6,10,佐賀,ムーンストーン賞(C1),11,11,佐賀,レースフラワー賞(C1),11,11,佐賀,KYUSHUDREA(C1),9,10,佐賀,C1ー11組,11,10,佐賀,C1ー11組,429.6,12,,nar
202655072007,2026-07-20,7,モズオラージュ,8,6,林悠翔,55.0,1,5,4,園田,C1二,4,11,園田,C1,7,7,園田,ムーディ勝山☆来場記(C1),7,11,園田,モクレン賞C1,6,8,園田,小印南町7ハロンC1,1.5,1,,nar
202655072007,2026-07-20,7,ユヌブリーズ,9,7,椿聡太,51.0,6,4,4,佐賀,C1ー15組,4,1,佐賀,芒種賞(C2),4,7,佐賀,ケンタウルス座特選(C2),6,8,佐賀,かに座特選(C2),11,8,佐賀,薫風特選(C2),24.7,6,,nar
202635072007,2026-07-20,7,ラグドール,4,4,菅原辰徳,56.0,5,3,2,盛岡,C2一組,2,2,盛岡,C2二組,4,2,水沢,C2二組,4,1,水沢,C2二組,1,3,水沢,C2六組,3.2,1,,nar
202635072007,2026-07-20,7,ロイエ,1,1,高橋悠里,54.0,6,1,1,盛岡,C2三組,4,3,水沢,C2三組,1,9,水沢,C2七組,7,4,盛岡,C2,10,7,盛岡,C2,7.4,4,,nar
202646072007,2026-07-20,7,ワンカードフェロー,4,4,中島龍也,57.0,1,1,1,金沢,B23,1,1,金沢,九谷焼特別(C1),14,13,1中京2,4歳以上1勝クラス,14,7,5中京5,3歳以上1勝クラス,13,3,5東京4,3歳以上1勝クラス,1.2,1,,nar
202635072007,2026-07-20,7,ワンダーブギ,12,8,坂井瑛音,55.0,4,2,8,盛岡,C1五組,11,11,水沢,C1三組,7,11,盛岡,C1一組,9,9,盛岡,岩手伝統工芸浄法寺塗(C1),5,9,水沢,C1二組,14.4,6,,nar
202644072007,2026-07-20,7,ワールドフォンテン,1,1,杉山海波,53.0,1,2,5,大井,C2六　七,4,1,大井,C2九　十11(C2十),6,4,大井,C2九　十,1,4,大井,C212　1314(C213),2,3,大井,C3一　二三(C3二),6.3,3,,nar
202644072008,2026-07-20,8,アジアンゴールド,13,8,達城龍次,54.0,7,10,6,大井,ディキ・ディキ賞(C2),3,6,大井,C2九　十11(C2十),5,8,大井,C2九　十,8,9,大井,C2七　八九(C2八),13,10,大井,C2十　1112(C211),66.7,8,,nar
202655072008,2026-07-20,8,アスコットロマン,2,2,石川慎将,56.0,5,7,4,佐賀,Bー5組,1,6,佐賀,ダイヤモンド特選(C1),6,2,佐賀,エイプリル特選(C1),4,3,佐賀,長崎街道大村宿特選(C1),1,3,佐賀,C1ー6組,8.3,5,,nar
202655072008,2026-07-20,8,アルルカン,11,8,川島拓,56.0,10,9,6,佐賀,Bー6組,4,7,佐賀,ヘリオトロープ賞(B),9,10,佐賀,母の日賞(B),8,9,佐賀,第13回エーエスピー(B),12,11,佐賀,UMATENA賞(B),283.7,11,,nar
202635072008,2026-07-20,8,アレグロヴィーヴォ,3,3,阿部英俊,56.0,12,7,7,盛岡,C2一組,9,3,盛岡,C2一組,1,4,水沢,C2一組,3,6,水沢,C2一組,4,5,水沢,C1,89.2,10,,nar
202644072008,2026-07-20,8,ウチュウノキボウ,5,4,高橋優,51.0,10,13,10,大井,C2八　九,6,10,大井,C2八　九十(C2九),9,10,大井,C2十　11,13,12,大井,C212　1314(C213),7,12,大井,モンタナ賞(C2十),114.8,10,,nar
202647072008,2026-07-20,8,エファルジェント,4,4,馬渕繁治,55.0,5,1,3,笠松,C級未勝利,4,5,笠松,C10組,5,7,笠松,C10組,4,4,笠松,道子・穂波・知子頑張(C),6,4,笠松,C14組,8.8,3,,nar
202646072008,2026-07-20,8,オカゲサン,8,8,吉田晃浩,57.0,5,8,4,佐賀,AIパッカル賞(B),5,6,佐賀,ヤマブキ賞(B),3,5,佐賀,第11回エーエスピー(B),5,5,佐賀,ヤグルマギク賞(B),3,4,佐賀,ミツマタ賞(B),6.8,5,,nar
202647072008,2026-07-20,8,オールマイタイム,5,5,松本一心,55.0,3,6,7,笠松,夢は叶う木下智史の決(C),4,8,笠松,絆アニバ杯(C),6,8,笠松,藤田あずさ生誕記念(C),7,7,笠松,東ファミリーメモリア(C),9,7,笠松,C6組,15.4,4,,nar
202644072008,2026-07-20,8,カプチーノ,4,3,西啓太,54.0,4,6,8,大井,C2八　九,5,7,大井,C2九　十11(C2十),7,11,大井,C2九　十,5,12,大井,C2十　11,7,9,大井,C2十　1112(C211),44.6,6,,nar
202665072008,2026-07-20,8,カワノラクシュミー,10,8,渡来心路,580.0,2,,,,,,,,,,,,,,,,,,,,,7.6,4,,nar
202665072008,2026-07-20,8,クリスタルヒリュウ,6,6,赤塚健仁,600.0,9,,,,,,,,,,,,,,,,,,,,,37.1,8,,nar
202635072008,2026-07-20,8,クリナッチ,2,2,山本聡哉,54.0,1,1,1,盛岡,C2二組,1,1,水沢,C2七組,13,14,1新潟4,4歳以上1勝クラス,10,11,1福島4,4歳以上1勝クラス,11,10,2京都5,4歳以上1勝クラス,1.0,1,,nar
202644072008,2026-07-20,8,グランドターギー,11,7,野畑凌,56.0,6,7,6,大井,C2八　九,,12,大井,立会川賞(C2),6,10,大井,C2十　11,7,5,大井,C211　1213(C212),5,10,大井,C2十　11,70.3,9,,nar
202647072008,2026-07-20,8,グレートジーンズ,2,2,魚住謙心,57.0,2,5,6,笠松,夢は叶う木下智史の決(C),3,5,笠松,幸さん所属おめでとう(C),3,3,笠松,C10組,4,5,笠松,石橋和子さんもうすぐ(C),7,2,笠松,C14組,5.8,2,,nar
202635072008,2026-07-20,8,グロー,4,4,佐々木志,56.0,11,10,11,盛岡,せきれい賞(重賞),10,10,盛岡,B2,8,5,盛岡,B2,10,11,水沢,岩手伝統工芸浄法寺塗(B2),10,9,水沢,B2,99.3,11,,nar
202644072008,2026-07-20,8,ゲイシール,14,8,石川駿介,56.0,13,9,13,大井,ディキ・ディキ賞(C2),10,11,大井,C2九　十11(C2十),13,13,大井,C2九　十,12,11,大井,C2七　八九(C2八),12,14,大井,C2十　1112(C211),433.5,13,,nar
202646072008,2026-07-20,8,ゴールドレコーダー,1,1,田知弘久,55.0,7,5,7,金沢,B12,6,8,金沢,B12,7,7,金沢,オッズパーク杯(B1),3,4,金沢,B13,5,8,金沢,ひな様2026年お誕(B1),21.9,7,,nar
202646072008,2026-07-20,8,サクラサルーテ,2,2,青柳正義,55.0,1,4,3,金沢,B12,5,2,金沢,B12,1,6,金沢,金沢競馬B2プレミア,2,3,金沢,B24,8,1,金沢,B23,3.2,1,,nar
202635072008,2026-07-20,8,サンエイキャノン,10,7,岩本怜,56.0,5,11,6,盛岡,イグナイター特別(C1),5,8,水沢,祝30周年!SPAT(C1),8,6,水沢,C1,9,3,盛岡,B2,,,水沢,ブッシュローズ賞(B2),77.5,7,,nar
202655072008,2026-07-20,8,シトリンテソーロ,6,6,田中直人,54.0,2,2,1,佐賀,清水の滝特別(3歳),1,1,佐賀,スターマイン特別(3歳),1,1,佐賀,3歳ー4組,7,8,1中京6,3歳未勝利,5,9,5東京3,2歳未勝利,3.3,2,,nar
202644072008,2026-07-20,8,シャークル,12,7,笹川翼,56.0,5,3,1,大井,C2九　十11(C2十),2,1,大井,C213　1415(C214),1,1,大井,C3四　五,1,1,大井,3歳十　11,,,,,4.7,2,,nar
202644072008,2026-07-20,8,シルフラ,7,5,佐野遥久,54.0,9,3,4,大井,C2八　九,4,3,大井,C2九　十11(C2十),10,7,大井,白百合特別競走(C2),3,4,大井,カーネーション特別競(C2),3,3,大井,C213　1415(C214),20.5,5,,nar
202635072008,2026-07-20,8,シレンツィオ,9,7,鈴木祐,56.0,6,9,11,盛岡,イグナイター特別(C1),10,10,盛岡,C1,11,10,盛岡,C1,2,7,水沢,B2,4,9,水沢,B2,191.1,12,,nar
202646072008,2026-07-20,8,スナドケイ,4,4,加藤翔馬,55.0,2,3,1,金沢,第21回生誕記念幸せ(B1),7,4,金沢,B13,2,2,金沢,B14,5,6,金沢,恋路賞(B1),3,2,金沢,白山さん特別(B2),4.0,3,,nar
202655072008,2026-07-20,8,スマートビガー,10,8,金山昇馬,56.0,11,7,5,佐賀,Bー6組,8,8,高知,3歳ー3,1,2,高知,桂浜水族館95周年特(3歳),5,10,高知,3歳ー3,6,2,高知,3歳ー4,148.5,9,,nar
202665072008,2026-07-20,8,スーパーハリアー,8,7,中村太陽,600.0,7,,,,,,,,,,,,,,,,,,,,,7.4,3,,nar
202655072008,2026-07-20,8,セーデルマンランド,1,1,山口勲,56.0,1,2,1,佐賀,ジェイド特選(C1),1,1,佐賀,C1ー5組,1,1,佐賀,C1ー9組,1,1,佐賀,清明特選(C2),13,10,1阪神2,4歳以上1勝クラス,6.9,4,,nar
202655072008,2026-07-20,8,タケノオーカン,3,3,加茂飛翔,56.0,4,2,4,佐賀,長崎街道原田宿特選(C1),1,1,佐賀,C1ー4組,1,4,佐賀,C1ー9組,4,5,佐賀,C1ー9組,5,4,佐賀,C1ー10組,36.3,6,,nar
202655072008,2026-07-20,8,タッセル,9,7,飛田愛斗,56.0,3,5,1,佐賀,Bー6組,1,2,佐賀,AIパッカル賞(C1),7,8,船橋,薫風賞(C1),5,3,船橋,C1五　六,6,1,船橋,馬い!佐賀小松レモン(C1三),4.9,3,,nar
202646072008,2026-07-20,8,タマハガネ,6,6,柴田勇真,57.0,4,1,5,金沢,氷室開き特別(B2),7,6,金沢,B22,2,4,金沢,もりもり食べよう加賀(B2特別),8,4,金沢,B22,2,4,金沢,B24,6.1,4,,nar
202647072008,2026-07-20,8,タンバリュー,7,7,森島貴之,55.0,6,6,5,笠松,本日の旅費回収杯(C),8,10,笠松,C9組,6,10,笠松,C9組,8,7,笠松,鷺山城特別(C),1,8,笠松,C14組,82.2,6,,nar
202644072008,2026-07-20,8,ダノンクルーザー,2,2,安藤洋一,56.0,3,1,1,大井,C2十　1112(C211),1,1,大井,C3八　九,2,2,大井,3歳三　四,2,1,大井,3歳四　五,,,,,1.4,1,,nar
202646072008,2026-07-20,8,ダンナイ,5,5,,,,9,10,金沢,B12,11,10,金沢,B12,9,10,金沢,オッズパーク杯(B1),10,10,金沢,B12,12,11,金沢,B12,,,,nar
202644072008,2026-07-20,8,チマル,8,5,鷹見陸,56.0,1,6,2,大井,ヘラクレス座特別競走(C2),1,2,大井,C212　1314(C213),7,4,大井,C215　1617(C216),1,2,大井,3歳四　五,2,3,大井,3歳三　四,6.0,3,,nar
202665072008,2026-07-20,8,ツガルケッパレフジ,9,8,吉田理人,590.0,3,,,,,,,,,,,,,,,,,,,,,6.7,2,,nar
202655072008,2026-07-20,8,ナッシングオンユー,8,7,林悠翔,53.0,9,6,7,佐賀,Bー6組,5,4,佐賀,ジューン特選(C1),4,6,佐賀,エメラルド特選(C1),6,6,佐賀,メイ特選(C1),9,6,佐賀,ダイヤモンド特選(C1),144.5,8,,nar
202635072008,2026-07-20,8,ハクシンマルペンサ,1,1,山本聡紀,54.0,3,9,6,盛岡,碁石海岸賞(C1),3,4,水沢,岩手県政150周年記(C1),1,1,水沢,C1五組,5,8,盛岡,C1三組,7,5,盛岡,C1三組,84.7,9,,nar
202644072008,2026-07-20,8,バーミーズルビー,1,1,東原悠善,54.0,12,8,10,大井,ディキ・ディキ賞(C2),9,14,大井,C2六　七八(C2七),10,12,大井,ポートサイド賞(C2七),7,11,大井,C2七　八九(C2八),7,12,大井,C2七　八九(C2八),117.1,11,,nar
202635072008,2026-07-20,8,ビッグサララルーフ,8,6,高橋悠里,54.0,9,2,10,盛岡,C1四組,9,7,水沢,ポタジェ特別(C1),7,6,水沢,ハイドランジア賞(C1),4,7,盛岡,新緑賞(C1),9,6,盛岡,C1,15.0,2,,nar
202644072008,2026-07-20,8,ピーエムドレミ,6,4,,,,6,2,大井,C2八　九,2,3,大井,C2九　十11(C2十),2,2,大井,C211　1213(C212),6,2,大井,C215　16,3,5,大井,C213　1415(C214),,,,nar
202655072008,2026-07-20,8,ファイナルソード,4,4,椿聡太,53.0,7,4,9,佐賀,Bー6組,8,6,佐賀,AIパッカル賞(B),6,3,佐賀,ヘリオトロープ賞(B),5,7,佐賀,母の日賞(B),5,4,佐賀,長崎街道黒崎宿特選(C1),77.2,7,,nar
202665072008,2026-07-20,8,フクノハレルヤ,3,3,今井千尋,570.0,1,,,,,,,,,,,,,,,,,,,,,1.4,1,,nar
202655072008,2026-07-20,8,ベイリーテソーロ,5,5,長谷川蓮,56.0,8,1,1,佐賀,長崎街道原田宿特選(C1),1,2,佐賀,C1ー8組,1,1,佐賀,KYUSHUDREA(C1),2,2,佐賀,おとめ座特選(C2),1,1,佐賀,SAGAリベンジャー(C2),2.3,1,,nar
202665072008,2026-07-20,8,ホクショウラナ,5,5,阿部優哉,580.0,4,,,,,,,,,,,,,,,,,,,,,32.0,7,,nar
202665072008,2026-07-20,8,ホクセイシンノスケ,7,7,島津新,600.0,6,,,,,,,,,,,,,,,,,,,,,23.1,5,,nar
202665072008,2026-07-20,8,ホクセイソウリ,4,4,鈴木恵介,600.0,5,,,,,,,,,,,,,,,,,,,,,63.7,9,,nar
202665072008,2026-07-20,8,ホンマル,1,1,西謙一,600.0,8,,,,,,,,,,,,,,,,,,,,,117.8,10,,nar
202655072008,2026-07-20,8,ポッピンベリー,7,6,山田義貴,54.0,6,8,8,佐賀,Bー6組,7,9,佐賀,AIパッカル賞(B),7,6,佐賀,ヘリオトロープ賞(B),7,8,佐賀,母の日賞(B),7,8,佐賀,第13回エーエスピー(B),224.3,10,,nar
202644072008,2026-07-20,8,ポルトディタリー,3,3,和田譲治,56.0,2,7,9,大井,C2六　七,7,2,大井,C2九　十11(C2十),1,3,大井,C211　1213(C212),6,2,大井,ラスティ・ネイル賞(C213),1,3,大井,C3一　二三(C3二),18.5,4,,nar
202647072008,2026-07-20,8,マイネルアットーレ,6,6,加藤誓二,57.0,7,8,10,笠松,夢は叶う木下智史の決(C),10,11,笠松,ももこちゃん四捨五入(C),10,10,笠松,喜寿おめでとう!山本(C),6,7,笠松,C5組,5,7,笠松,C4組,153.7,7,,nar
202635072008,2026-07-20,8,マイネルヒッツェ,12,8,村上忍,56.0,7,1,9,盛岡,C2二組,5,10,水沢,C2一組,9,8,水沢,C2一組,9,10,水沢,C1,11,11,盛岡,マグオート賞(C1),27.8,4,,nar
202646072008,2026-07-20,8,マイラブジャック,7,7,栗原大河,57.0,3,2,3,金沢,第21回生誕記念幸せ(B1),7,4,金沢,B12,1,2,金沢,かなパスで生活を便利(B2特別),3,5,金沢,B22,3,4,金沢,株式会社ミクスウェイ(B2),3.8,2,,nar
202646072008,2026-07-20,8,マーキュリーセブン,3,3,葛山晃平,57.0,6,8,5,金沢,B12,3,7,金沢,B12,6,4,金沢,オッズパーク杯(B1),4,9,金沢,恋路賞(B1),2,5,金沢,ひな様2026年お誕(B1),12.6,6,,nar
202665072008,2026-07-20,8,ミスランラン,2,2,金田利貴,580.0,10,,,,,,,,,,,,,,,,,,,,,31.2,6,,nar
202644072008,2026-07-20,8,ミュークエンペラー,9,6,藤田凌,56.0,11,8,8,大井,夏至賞(C2),9,8,大井,こと座特別競走(C2),11,10,大井,C2六　七八(C2七),10,10,大井,C2七　八九(C2八),9,8,大井,C2七　八九(C2八),278.5,12,,nar
202635072008,2026-07-20,8,モンサンイルベント,6,5,菅原辰徳,56.0,10,5,9,盛岡,C1四組,7,6,水沢,祝30周年!SPAT(C1),5,10,水沢,ホワイトクローバー賞(C1),9,8,盛岡,新緑賞(C1),8,6,盛岡,C1一組,82.7,8,,nar
202635072008,2026-07-20,8,ヤマニンエピクーレ,5,5,塚本涼人,54.0,8,4,7,盛岡,C2一組,1,1,水沢,C2三組,6,2,水沢,C2二組,3,7,水沢,C2二組,7,9,水沢,C2一組,36.6,5,,nar
202635072008,2026-07-20,8,ヤマノマタカ,11,8,坂井瑛音,55.0,4,4,5,盛岡,C2一組,7,5,盛岡,C2一組,1,6,水沢,C2二組,3,7,水沢,C2二組,8,6,水沢,C1五組,40.4,6,,nar
202647072008,2026-07-20,8,ヨツヤカイダン,1,1,塚本征吾,55.0,4,9,8,笠松,夢は叶う木下智史の決(C),7,7,笠松,C4組,9,8,笠松,C3組,,,笠松,わたるくん24歳誕生(B),9,8,笠松,B6組,17.9,5,,nar
202635072008,2026-07-20,8,ライヴケチャップ,7,6,小林凌,54.0,2,8,4,盛岡,C2一組,2,6,盛岡,C2一組,1,4,水沢,C2二組,7,3,水沢,C1,6,4,盛岡,奥中山高原賞(C1),18.4,3,,nar
202644072008,2026-07-20,8,ラストフロンティア,10,6,木澤奨,53.0,8,11,8,大井,C2六　七,6,4,大井,C2九　十11(C2十),6,8,大井,ロバート・バーンズ賞(C2七),6,3,大井,C2七　八九(C2八),7,5,大井,C2十　1112(C211),60.9,7,,nar
202647072008,2026-07-20,8,ルクスソレイユ,3,3,筒井勇介,57.0,1,3,2,笠松,本日の旅費回収杯(C),5,2,笠松,吉田川特別(C),,,笠松,B9・C3組(BC),1,2,笠松,C4組,7,3,笠松,YJSトライアルラウ(C),1.2,1,,nar
202646072009,2026-07-20,9,アウグスト,10,8,吉田晃浩,57.0,5,9,10,園田,ハナショウブ賞A1A(A1A2),8,8,園田,A1A2,9,8,園田,春暖特別A1A2,5,3,園田,A1A2,12,9,園田,報知澪標特別A1,27.1,8,,nar
202644072009,2026-07-20,9,アスコットミヤギ,8,8,笹川翼,54.0,1,3,3,大井,クラシックチャレンジ(OP)(3歳),1,3,大井,3歳一　二三(3歳二),1,1,大井,境川賞(3歳七),2,2,大井,2歳　新馬(新馬),,,,,2.9,2,,nar
202655072009,2026-07-20,9,アテナパルテノス,2,2,長谷川蓮,54.0,10,9,9,佐賀,しし座特選(C2),4,7,佐賀,こぐま座特選(C2),9,4,佐賀,ケンタウルス座特選(C2),9,5,佐賀,小満特選(C2),2,5,佐賀,C2ー4組,28.2,6,,nar
202646072009,2026-07-20,9,アンクルサンダー,9,7,平瀬城久,57.0,7,8,9,金沢,柴山潟特別(B1),10,11,金沢,白山白川郷ホワイトロ(B1),8,7,金沢,国造ゆず特別(B1),6,6,高知,C3ー2,8,8,高知,C3ー2,301.8,11,,nar
202665072009,2026-07-20,9,イチマツ,9,8,臼杵龍美,600.0,4,,,,,,,,,,,,,,,,,,,,,3.7,3,,nar
202655072009,2026-07-20,9,エコロシャイン,10,8,出水拓人,54.0,2,,,佐賀,夏至賞(C2),6,6,佐賀,こぐま座特選(C2),2,10,佐賀,C2ー3組,7,7,佐賀,C2ー3組,5,4,佐賀,C2ー3組,28.3,7,,nar
202644072009,2026-07-20,9,エスピエグル,4,4,菅原涼太,54.0,7,1,2,大井,3歳一　二三(3歳二),8,9,大井,クラシックチャレンジ(OP)(3歳),1,1,大井,3歳四　五六(3歳五),4,4,大井,3歳四　五,1,2,大井,3歳　新馬(新馬),34.1,6,,nar
202655072009,2026-07-20,9,カイトベルク,8,7,長田進仁,56.0,6,4,6,佐賀,しし座特選(C2),2,2,佐賀,C2ー4組,2,2,佐賀,C2ー7組,6,2,笠松,C7組,11,3,名古屋,C10組,5.4,3,,nar
202635072009,2026-07-20,9,カレンチャンキー,7,6,坂井瑛音,53.0,10,9,8,盛岡,茉莉花特別(A),8,2,水沢,千日草特別(A),10,11,川崎,第39回開成町あじさ(B1B2),9,6,川崎,桜吹雪特別(B1B2),14,10,川崎,しずおか早春特別(B1B2),121.9,10,,nar
202647072009,2026-07-20,9,カーシュジアン,5,5,松本一心,55.0,1,4,1,笠松,陽向バースデー記念(C),9,1,笠松,C7組,4,3,笠松,C9組,3,3,笠松,立春賞(C),1,2,笠松,C級セレクション,7.2,3,,nar
202635072009,2026-07-20,9,グラシアス,5,5,小林凌,56.0,9,6,9,盛岡,茉莉花特別(A),8,5,水沢,水無月特別(A),4,4,水沢,晩春特別(A),4,6,水沢,卯月特別(A),4,5,水沢,桃花特別(A),67.9,8,,nar
202646072009,2026-07-20,9,グラシアーノ,2,2,加藤翔馬,55.0,8,5,7,金沢,柴山潟特別(B1),4,5,金沢,B12,2,7,金沢,B13,6,5,金沢,B13,6,9,金沢,B12,18.2,5,,nar
202646072009,2026-07-20,9,ケイバラード,3,3,中島龍也,57.0,6,6,11,金沢,柴山潟特別(B1),1,5,金沢,B14,4,9,金沢,能登復興支援宝達葛特(B2),7,7,金沢,B14,8,9,金沢,B14,18.8,6,,nar
202647072009,2026-07-20,9,コスモフィネス,4,4,深澤杏花,53.0,2,9,4,笠松,見田村千晴さん笠馬X(C),5,5,笠松,めろんぱん誕生日記念(C),8,8,笠松,C3組,8,8,笠松,C4組,9,6,笠松,C5組,7.6,4,,nar
